word,start,end,duration,sentence_idx,word_idx,layer
"trivial,",203.789,204.229,0.44000000000002615,41,8,36
but,204.67,204.83,0.160000000000025,41,9,36
in,204.89,204.95,0.060000000000002274,41,10,36
"reality,",204.99,205.55,0.5600000000000023,41,11,36
it's,205.951,206.071,0.12000000000000455,41,12,36
extremely,206.131,206.531,0.4000000000000057,41,13,36
difficult,206.591,206.991,0.4000000000000057,41,14,36
and,207.031,207.111,0.07999999999998408,41,15,36
it's,207.151,207.231,0.07999999999998408,41,16,36
profound.,207.271,207.732,0.46100000000001273,41,17,36
And,208.232,208.312,0.0800000000000125,42,0,36
here's,208.352,208.552,0.19999999999998863,42,1,36
why.,208.612,208.813,0.2009999999999934,42,2,36
As,209.733,209.833,0.09999999999999432,43,0,36
human,209.873,210.133,0.2600000000000193,43,1,36
"beings,",210.173,210.534,0.36099999999999,43,2,36
we,211.134,211.294,0.160000000000025,43,3,36
want,211.314,211.474,0.1599999999999966,43,4,36
to,211.494,211.554,0.060000000000002274,43,5,36
be,211.594,211.674,0.0800000000000125,43,6,36
liked.,211.735,211.975,0.23999999999998067,43,7,36
It's,212.135,212.255,0.12000000000000455,44,0,36
anthropological.,212.315,213.456,1.1409999999999911,44,1,36
If,213.556,213.616,0.060000000000002274,45,0,36
people,213.656,213.896,0.23999999999998067,45,1,36
didn't,213.916,214.076,0.1599999999999966,45,2,36
like,214.096,214.316,0.21999999999999886,45,3,36
you,214.356,214.596,0.2400000000000091,45,4,36
in,214.877,214.957,0.07999999999998408,45,5,36
caveman,215.017,215.457,0.4399999999999977,45,6,36
"days,",215.477,215.737,0.2599999999999909,45,7,36
they,215.777,215.897,0.12000000000000455,45,8,36
would,215.917,216.057,0.13999999999998636,45,9,36
just,216.097,216.238,0.14099999999999113,45,10,36
eat,216.338,216.478,0.14000000000001478,45,11,36
you.,216.498,216.618,0.12000000000000455,45,12,36
So,218.412,218.572,0.1599999999999966,46,0,36
you,218.612,218.752,0.14000000000001478,46,1,36
really,218.852,219.172,0.3199999999999932,46,2,36
have,219.272,219.452,0.18000000000000682,46,3,36
a,219.492,219.512,0.020000000000010232,46,4,36
natural,219.613,220.013,0.4000000000000057,46,5,36
built,220.073,220.293,0.21999999999999886,46,6,36
and,220.353,220.413,0.060000000000002274,46,7,36
instinct,220.473,220.813,0.339999999999975,46,8,36
to,220.833,220.913,0.0800000000000125,46,9,36
want,220.933,221.033,0.09999999999999432,46,10,36
to,221.073,221.133,0.060000000000002274,46,11,36
be,221.153,221.233,0.0800000000000125,46,12,36
liked.,221.273,221.553,0.28000000000000114,46,13,36
And,221.673,221.753,0.07999999999998408,47,0,36
the,221.773,221.853,0.0800000000000125,47,1,36
easiest,221.913,222.193,0.28000000000000114,47,2,36
way,222.233,222.354,0.12100000000000932,47,3,36
to,222.374,222.454,0.0800000000000125,47,4,36
be,222.494,222.574,0.0800000000000125,47,5,36
liked,222.614,222.894,0.28000000000000114,47,6,36
is,223.074,223.154,0.07999999999998408,47,7,36
to,223.194,223.294,0.10000000000002274,47,8,36
tell,223.354,223.574,0.21999999999999886,47,9,36
people,223.614,223.854,0.2400000000000091,47,10,36
what,223.894,223.994,0.09999999999999432,47,11,36
they,224.034,224.134,0.09999999999999432,47,12,36
want,224.174,224.274,0.09999999999999432,47,13,36
to,224.314,224.354,0.040000000000020464,47,14,36
hear.,224.394,224.614,0.21999999999999886,47,15,36
And,225.315,225.395,0.0800000000000125,48,0,36
you,225.415,225.495,0.0800000000000125,48,1,36
know,225.515,225.595,0.0800000000000125,48,2,36
what,225.635,225.735,0.10000000000002274,48,3,36
everybody,225.775,226.155,0.37999999999999545,48,4,36
wants,226.195,226.395,0.20000000000001705,48,5,36
to,226.455,226.535,0.07999999999998408,48,6,36
hear?,226.595,226.795,0.19999999999998863,48,7,36
What,227.676,227.816,0.14000000000001478,49,0,36
they,227.856,227.976,0.12000000000000455,49,1,36
already,228.016,228.336,0.3200000000000216,49,2,36
believe,228.376,228.696,0.3199999999999932,49,3,36
to,228.736,228.796,0.060000000000002274,49,4,36
be,228.856,228.956,0.09999999999999432,49,5,36
true.,229.016,229.236,0.21999999999999886,49,6,36
And,230.096,230.177,0.08099999999998886,50,0,36
so,230.237,230.357,0.12000000000000455,50,1,36
the,230.417,230.517,0.09999999999999432,50,2,36
last,230.557,230.817,0.2600000000000193,50,3,36
thing,230.877,231.017,0.13999999999998636,50,4,36
they,231.057,231.157,0.10000000000002274,50,5,36
want,231.217,231.357,0.13999999999998636,50,6,36
to,231.377,231.457,0.07999999999998408,50,7,36
hear,231.497,231.737,0.23999999999998067,50,8,36
is,231.977,232.057,0.07999999999998408,50,9,36
an,232.097,232.157,0.060000000000002274,50,10,36
original,232.217,232.617,0.39999999999997726,50,11,36
idea,232.717,233.058,0.34099999999997976,50,12,36
that,233.558,233.718,0.1599999999999966,50,13,36
contradicts,234.378,235.018,0.6400000000000148,50,14,36
their,235.238,235.398,0.1599999999999966,50,15,36
belief,235.418,235.699,0.2810000000000059,50,16,36
system.,235.739,236.119,0.37999999999999545,50,17,36
So,236.879,236.979,0.10000000000002274,51,0,36
it's,237.019,237.139,0.12000000000000455,51,1,36
very,237.199,237.419,0.21999999999999886,51,2,36
hard,237.459,237.639,0.18000000000000682,51,3,36
to,237.659,237.719,0.060000000000002274,51,4,36
even,237.779,237.939,0.1599999999999966,51,5,36
bring,237.979,238.16,0.18099999999998317,51,6,36
that,238.18,238.32,0.13999999999998636,51,7,36
kind,238.34,238.5,0.1599999999999966,51,8,36
of,238.54,238.58,0.040000000000020464,51,9,36
stuff,238.62,238.86,0.2400000000000091,51,10,36
up.,238.94,239.04,0.09999999999999432,51,11,36
But,239.92,240.14,0.21999999999999886,52,0,36
those,240.921,241.141,0.21999999999999886,52,1,36
are,241.181,241.301,0.11999999999997613,52,2,36
the,241.321,241.401,0.0800000000000125,52,3,36
things.,241.481,241.821,0.3400000000000034,52,4,36
Those,241.901,242.081,0.1799999999999784,53,0,36
are,242.121,242.221,0.09999999999999432,53,1,36
the,242.261,242.361,0.09999999999999432,53,2,36
only,242.481,242.681,0.20000000000001705,53,3,36
"things,",242.741,243.021,0.2799999999999727,53,4,36
things,243.361,243.602,0.24100000000001387,53,5,36
that,243.622,243.742,0.11999999999997613,53,6,36
you,243.802,243.962,0.1599999999999966,53,7,36
believe.,244.002,244.382,0.37999999999999545,53,8,36
that,245.645,245.845,0.19999999999998863,54,0,36
everybody,245.945,246.326,0.3810000000000002,54,1,36
around,246.386,246.646,0.2599999999999909,54,2,36
you,246.686,246.806,0.12000000000000455,54,3,36
doesn't,246.887,247.167,0.28000000000000114,54,4,36
"believe,",247.227,247.607,0.37999999999999545,54,5,36
when,248.208,248.328,0.12000000000000455,54,6,36
you're,248.368,248.568,0.20000000000001705,54,7,36
"right,",248.628,248.889,0.2610000000000241,54,8,36
that,250.13,250.33,0.20000000000001705,54,9,36
create,250.631,250.951,0.3199999999999932,54,10,36
real,250.991,251.191,0.19999999999998863,54,11,36
value,251.231,251.532,0.30100000000001614,54,12,36
in,251.572,251.612,0.03999999999999204,54,13,36
the,251.652,251.732,0.0800000000000125,54,14,36
"world,",251.772,251.992,0.21999999999999886,54,15,36
everything,252.353,252.713,0.3599999999999852,54,16,36
else,252.793,252.973,0.18000000000000682,54,17,36
people,253.053,253.294,0.24100000000001387,54,18,36
already,253.334,253.614,0.28000000000000114,54,19,36
know.,253.634,253.834,0.20000000000001705,54,20,36
There's,253.854,254.175,0.32099999999999795,55,0,36
no,254.215,254.335,0.12000000000000455,55,1,36
value,254.375,254.695,0.3199999999999932,55,2,36
created.,254.735,255.136,0.40099999999998204,55,3,36
It's,255.316,255.456,0.13999999999998636,56,0,36
just,255.496,255.716,0.21999999999999886,56,1,36
business,256.097,256.417,0.3199999999999932,56,2,36
as,256.477,256.537,0.060000000000002274,56,3,36
usual.,256.637,256.918,0.2810000000000059,56,4,36
So,257.819,257.939,0.12000000000000455,57,0,36
it's,257.979,258.099,0.12000000000000455,57,1,36
so,258.119,258.279,0.15999999999996817,57,2,36
important,258.319,258.78,0.4609999999999559,57,3,36
to,259.14,259.26,0.12000000000000455,57,4,36
think,259.3,259.481,0.18099999999998317,57,5,36
for,259.521,259.621,0.0999999999999659,57,6,36
yourself.,259.661,260.081,0.4200000000000159,57,7,36
And,261.069,261.149,0.07999999999998408,58,0,36
I,261.189,261.269,0.07999999999998408,58,1,36
see,261.309,261.449,0.13999999999998636,58,2,36
this,261.469,261.649,0.18000000000000682,58,3,36
in,261.669,261.749,0.08000000000004093,58,4,36
my,261.809,261.929,0.1199999999999477,58,5,36
business,261.969,262.289,0.3199999999999932,58,6,36
every,262.349,262.51,0.16100000000000136,58,7,36
day.,262.55,262.71,0.15999999999996817,58,8,36
So,262.77,262.91,0.1400000000000432,59,0,36
my,262.95,263.07,0.12000000000000455,59,1,36
business,263.11,263.45,0.339999999999975,59,2,36
is,263.51,263.61,0.10000000000002274,59,3,36
a,263.69,263.79,0.10000000000002274,59,4,36
fun,263.87,264.07,0.19999999999998863,59,5,36
people,264.11,264.39,0.2799999999999727,59,6,36
who,264.41,264.47,0.060000000000002274,59,7,36
have,264.51,264.63,0.12000000000000455,59,8,36
companies.,264.69,265.07,0.37999999999999545,59,9,36
So,265.11,265.21,0.0999999999999659,60,0,36
if,265.23,265.27,0.03999999999996362,60,1,36
you,265.29,265.471,0.18099999999998317,60,2,36
like,266.131,266.271,0.1400000000000432,60,3,36
some,266.311,266.431,0.12000000000000455,60,4,36
of,266.451,266.511,0.060000000000002274,60,5,36
you,266.551,266.731,0.18000000000000682,60,6,36
probably,266.751,267.691,0.9399999999999977,60,7,36
have,267.731,267.851,0.12000000000000455,60,8,36
company,267.891,268.211,0.3199999999999932,60,9,36
ideas,268.251,268.532,0.2810000000000059,60,10,36
and,268.592,268.652,0.060000000000002274,60,11,36
you,268.672,268.772,0.0999999999999659,60,12,36
might,268.792,268.952,0.160000000000025,60,13,36
come,268.992,269.132,0.13999999999998636,60,14,36
to,269.172,269.252,0.07999999999998408,60,15,36
me,269.292,269.372,0.08000000000004093,60,16,36
and,269.412,269.492,0.08000000000004093,60,17,36
say,269.512,269.632,0.12000000000000455,60,18,36
I've,269.652,269.772,0.12000000000000455,60,19,36
got,269.812,269.952,0.13999999999998636,60,20,36
an,269.972,270.032,0.060000000000002274,60,21,36
idea.,270.092,270.432,0.34000000000003183,60,22,36
And,271.352,271.473,0.12100000000003774,61,0,36
the,271.673,271.773,0.10000000000002274,61,1,36
biggest,271.793,272.093,0.30000000000001137,61,2,36
thing,272.153,272.433,0.2799999999999727,61,3,36
that,272.733,272.873,0.13999999999998636,61,4,36
I'll,272.893,273.033,0.1400000000000432,61,5,36
look,273.073,273.253,0.18000000000000682,61,6,36
for,273.333,273.613,0.2799999999999727,61,7,36
when,273.813,273.933,0.12000000000000455,61,8,36
you,273.953,274.073,0.12000000000000455,61,9,36
come,274.113,274.233,0.12000000000000455,61,10,36
to,274.273,274.354,0.08099999999996044,61,11,36
me,274.374,274.474,0.0999999999999659,61,12,36
with,274.514,274.654,0.13999999999998636,61,13,36
an,274.674,274.714,0.040000000000020464,61,14,36
idea,274.794,275.154,0.36000000000001364,61,15,36
"is,",275.214,275.334,0.12000000000000455,61,16,36
have,276.554,276.654,0.10000000000002274,61,17,36
you,276.694,276.814,0.12000000000000455,61,18,36
thought,276.834,277.034,0.19999999999998863,61,19,36
for,277.054,277.174,0.12000000000000455,61,20,36
"yourself,",277.194,277.595,0.40100000000001046,61,21,36
is,277.655,277.735,0.08000000000004093,61,22,36
it,277.795,277.835,0.03999999999996362,61,23,36
something,277.875,278.155,0.2799999999999727,61,24,36
that,278.175,278.295,0.12000000000000455,61,25,36
you,278.355,278.475,0.12000000000000455,61,26,36
know,278.515,278.735,0.22000000000002728,61,27,36
that,278.815,278.935,0.12000000000000455,61,28,36
nobody,278.975,279.235,0.2599999999999909,61,29,36
else,279.295,279.455,0.15999999999996817,61,30,36
knows,279.515,279.835,0.3199999999999932,61,31,36
or,280.135,280.195,0.060000000000002274,61,32,36
is,280.255,280.316,0.06099999999997863,61,33,36
it,280.376,280.436,0.060000000000002274,61,34,36
something,280.476,280.716,0.2400000000000091,61,35,36
that,280.756,280.856,0.10000000000002274,61,36,36
everybody,280.896,281.276,0.37999999999999545,61,37,36
knows?,281.316,281.536,0.22000000000002728,61,38,36
And,284.283,284.343,0.060000000000002274,62,0,36
I'll,284.363,284.483,0.12000000000000455,62,1,36
give,284.523,284.603,0.07999999999998408,62,2,36
you,284.623,284.723,0.10000000000002274,62,3,36
an,284.743,284.803,0.060000000000002274,62,4,36
example.,284.843,285.283,0.4399999999999977,62,5,36
So,285.443,285.583,0.1400000000000432,63,0,36
for,285.603,285.723,0.12000000000000455,63,1,36
"example,",285.843,286.163,0.3199999999999932,63,2,36
if,286.183,286.243,0.060000000000002274,63,3,36
you,286.283,286.383,0.0999999999999659,63,4,36
came,286.423,286.664,0.24099999999998545,63,5,36
to,286.844,286.924,0.07999999999998408,63,6,36
me,286.964,287.124,0.160000000000025,63,7,36
and,287.184,287.264,0.07999999999998408,63,8,36
"said,",287.304,287.544,0.2400000000000091,63,9,36
"hey,",287.904,288.184,0.28000000000002956,63,10,36
I've,288.944,289.084,0.13999999999998636,63,11,36
got,289.124,289.264,0.13999999999998636,63,12,36
an,289.284,289.324,0.040000000000020464,63,13,36
idea,289.404,289.744,0.34000000000003183,63,14,36
to,289.884,289.984,0.0999999999999659,63,15,36
make,290.024,290.244,0.22000000000002728,63,16,36
batteries,291.024,291.605,0.5810000000000173,63,17,36
and,291.685,291.765,0.07999999999998408,63,18,36
cell,291.825,292.045,0.22000000000002728,63,19,36
phones,292.065,292.365,0.30000000000001137,63,20,36
last,292.425,292.665,0.2400000000000091,63,21,36
"longer,",292.725,293.085,0.3599999999999568,63,22,36
I,293.265,293.305,0.040000000000020464,63,23,36
would,293.345,293.505,0.15999999999996817,63,24,36
"go,",293.525,293.725,0.20000000000004547,63,25,36
"well,",294.285,294.425,0.13999999999998636,63,26,36
that's,294.445,294.625,0.18000000000000682,63,27,36
a,294.665,294.705,0.03999999999996362,63,28,36
pretty,294.725,294.925,0.19999999999998863,63,29,36
good,294.945,295.085,0.13999999999998636,63,30,36
"idea,",295.165,295.485,0.3199999999999932,63,31,36
but,295.525,295.625,0.10000000000002274,63,32,36
I'm,295.645,295.745,0.10000000000002274,63,33,36
not,295.785,295.865,0.07999999999998408,63,34,36
going,295.885,295.985,0.10000000000002274,63,35,36
to,296.005,296.045,0.040000000000020464,63,36,36
fund,296.085,296.266,0.18100000000004002,63,37,36
"it,",296.306,296.366,0.060000000000002274,63,38,36
because,296.706,297.046,0.339999999999975,63,39,36
everybody,297.446,297.946,0.5,63,40,36
thinks,298.026,298.246,0.21999999999997044,63,41,36
that's,298.286,298.506,0.21999999999997044,63,42,36
a,298.526,298.546,0.01999999999998181,63,43,36
good,298.566,298.706,0.1400000000000432,63,44,36
idea.,298.766,299.046,0.2799999999999727,63,45,36
And,299.666,299.746,0.07999999999998408,64,0,36
because,299.786,300.086,0.30000000000001137,64,1,36
everybody,300.146,300.566,0.4199999999999591,64,2,36
thinks,300.626,300.826,0.20000000000004547,64,3,36
that's,300.866,301.067,0.20100000000002183,64,4,36
a,301.107,301.127,0.01999999999998181,64,5,36
good,301.147,301.287,0.13999999999998636,64,6,36
"idea,",301.347,301.707,0.36000000000001364,64,7,36
companies,301.807,302.227,0.4199999999999591,64,8,36
like,302.267,302.487,0.22000000000002728,64,9,36
Google,303.067,303.527,0.45999999999997954,64,10,36
and,303.807,303.967,0.15999999999996817,64,11,36
Apple,304.227,304.567,0.34000000000003183,64,12,36
and,304.847,305.007,0.160000000000025,64,13,36
Samsung,305.908,306.468,0.5600000000000023,64,14,36
with,306.488,306.628,0.13999999999998636,64,15,36
tons,306.688,306.928,0.2400000000000091,64,16,36
of,306.948,306.988,0.040000000000020464,64,17,36
resources,307.028,307.528,0.5,64,18,36
will,307.548,307.708,0.160000000000025,64,19,36
just,307.748,307.888,0.13999999999998636,64,20,36
build,307.928,308.128,0.19999999999998863,64,21,36
that.,308.168,308.348,0.18000000000000682,64,22,36
So,308.628,308.768,0.13999999999998636,65,0,36
it's,308.808,308.948,0.13999999999998636,65,1,36
not,308.988,309.148,0.160000000000025,65,2,36
really,309.288,309.648,0.36000000000001364,65,3,36
a,310.008,310.048,0.040000000000020464,65,4,36
new,310.108,310.228,0.12000000000000455,65,5,36
value,310.248,310.589,0.3410000000000082,65,6,36
creation,310.649,311.149,0.5,65,7,36
for,311.209,311.609,0.39999999999997726,65,8,36
a,311.649,311.689,0.040000000000020464,65,9,36
new,311.729,311.849,0.12000000000000455,65,10,36
person.,311.889,312.249,0.36000000000001364,65,11,36
And,312.909,312.989,0.07999999999998408,66,0,36
you,313.009,313.129,0.12000000000000455,66,1,36
contrast,313.149,313.589,0.4399999999999977,66,2,36
that,313.629,313.829,0.19999999999998863,66,3,36
with,313.909,314.09,0.18099999999998317,66,4,36
an,314.97,315.03,0.05999999999994543,66,5,36
idea,315.11,315.37,0.2599999999999909,66,6,36
that,315.41,315.55,0.13999999999998636,66,7,36
came,315.59,315.77,0.18000000000000682,66,8,36
to,315.81,315.91,0.10000000000002274,66,9,36
me,315.95,316.03,0.07999999999998408,66,10,36
about,316.09,316.29,0.20000000000004547,66,11,36
five,316.35,316.611,0.26099999999996726,66,12,36
years,316.651,316.871,0.21999999999997044,66,13,36
"ago,",316.931,317.151,0.22000000000002728,66,14,36
a,317.811,317.871,0.060000000000002274,66,15,36
young,317.911,318.071,0.160000000000025,66,16,36
man,318.111,318.351,0.2400000000000091,66,17,36
by,318.411,318.531,0.12000000000000455,66,18,36
the,318.571,318.651,0.07999999999998408,66,19,36
name,318.671,318.851,0.18000000000000682,66,20,36
of,318.911,318.991,0.07999999999998408,66,21,36
Brian,319.332,319.632,0.30000000000001137,66,22,36
Chesky,319.672,320.072,0.39999999999997726,66,23,36
came,320.112,320.332,0.21999999999997044,66,24,36
up,320.392,320.452,0.060000000000002274,66,25,36
to,320.512,320.572,0.060000000000002274,66,26,36
me.,320.612,320.712,0.0999999999999659,66,27,36
And,320.732,320.852,0.1199999999999477,67,0,36
he,320.872,320.912,0.03999999999996362,67,1,36
had,321.412,321.593,0.18100000000004002,67,2,36
this,321.633,321.813,0.18000000000000682,67,3,36
idea,321.933,322.253,0.3199999999999932,67,4,36
that,322.713,322.833,0.12000000000000455,67,5,36
he,322.873,322.973,0.10000000000002274,67,6,36
was,323.013,323.153,0.1400000000000432,67,7,36
going,323.193,323.353,0.160000000000025,67,8,36
to,323.373,323.873,0.5,67,9,36
have,323.953,324.134,0.18100000000004002,67,10,36
an,324.154,324.214,0.060000000000002274,67,11,36
air,324.634,324.814,0.18000000000000682,67,12,36
mattress,324.854,325.314,0.4600000000000364,67,13,36
in,325.474,325.534,0.060000000000002274,67,14,36
his,325.574,325.674,0.0999999999999659,67,15,36
apartment,325.754,326.254,0.5,67,16,36
that,327.015,327.175,0.160000000000025,67,17,36
he,327.215,327.355,0.1400000000000432,67,18,36
rented,327.435,327.735,0.30000000000001137,67,19,36
to,327.755,327.855,0.10000000000002274,67,20,36
people.,327.895,328.235,0.34000000000003183,67,21,36
And,329.156,329.216,0.060000000000002274,68,0,36
it,329.236,329.276,0.040000000000020464,68,1,36
was,329.296,329.376,0.07999999999998408,68,2,36
going,329.396,329.516,0.12000000000000455,68,3,36
to,329.536,329.576,0.040000000000020464,68,4,36
be,329.596,329.676,0.07999999999998408,68,5,36
like,329.716,329.856,0.13999999999998636,68,6,36
an,329.896,329.956,0.060000000000002274,68,7,36
air,330.036,330.176,0.13999999999998636,68,8,36
bed,330.216,330.356,0.13999999999998636,68,9,36
and,330.396,330.456,0.060000000000002274,68,10,36
breakfast.,330.476,330.896,0.4200000000000159,68,11,36
And,331.216,331.296,0.07999999999998408,69,0,36
I,331.316,331.336,0.020000000000038654,69,1,36
was,331.376,331.477,0.10099999999999909,69,2,36
"like,",331.517,331.637,0.12000000000000455,69,3,36
"wow,",331.677,331.837,0.15999999999996817,69,4,36
that's,331.857,332.057,0.19999999999998863,69,5,36
a,332.097,332.157,0.060000000000002274,69,6,36
"horrible,",332.317,332.777,0.45999999999997954,69,7,36
horrible,332.837,333.157,0.3199999999999932,69,8,36
idea.,333.237,333.537,0.2999999999999545,69,9,36
Because,335.538,335.798,0.2599999999999909,70,0,36
who,335.838,335.938,0.0999999999999659,70,1,36
would,335.958,336.098,0.13999999999998636,70,2,36
want,336.138,336.338,0.20000000000004547,70,3,36
to,336.358,336.418,0.060000000000002274,70,4,36
rent,336.539,336.759,0.22000000000002728,70,5,36
an,336.839,336.899,0.060000000000002274,70,6,36
air,336.959,337.079,0.12000000000000455,70,7,36
mattress,337.119,337.499,0.37999999999999545,70,8,36
out,337.579,337.679,0.0999999999999659,70,9,36
of,337.719,337.759,0.040000000000020464,70,10,36
somebody's,337.799,338.119,0.32000000000005,70,11,36
"apartment,",338.179,338.639,0.4600000000000364,70,12,36
like,338.679,338.839,0.160000000000025,70,13,36
probably,338.879,339.18,0.3009999999999877,70,14,36
a,339.2,339.24,0.040000000000020464,70,15,36
serial,339.32,339.68,0.36000000000001364,70,16,36
killer?,339.72,339.98,0.2599999999999909,70,17,36
But,343.312,343.432,0.12000000000000455,71,0,36
Brian,343.472,343.812,0.34000000000003183,71,1,36
had,343.832,343.973,0.14100000000001955,71,2,36
a,344.013,344.053,0.040000000000020464,71,3,36
secret.,344.093,344.433,0.339999999999975,71,4,36
And,344.813,344.893,0.07999999999998408,72,0,36
his,344.913,345.013,0.0999999999999659,72,1,36
secret,345.033,345.314,0.2810000000000059,72,2,36
"was,",345.334,345.514,0.18000000000000682,72,3,36
"one,",346.014,346.154,0.13999999999998636,72,4,36
he,346.174,346.234,0.060000000000002274,72,5,36
had,346.274,346.354,0.07999999999998408,72,6,36
run,346.414,346.595,0.18100000000004002,72,7,36
the,346.615,346.715,0.0999999999999659,72,8,36
experiment.,346.755,347.255,0.5,72,9,36
He,347.295,347.355,0.060000000000002274,73,0,36
had,347.395,347.455,0.060000000000002274,73,1,36
actually,347.535,347.896,0.36099999999999,73,2,36
tried,347.976,348.276,0.30000000000001137,73,3,36
it.,348.336,348.396,0.060000000000002274,73,4,36
And,348.756,348.856,0.10000000000002274,74,0,36
a,348.876,348.896,0.020000000000038654,74,1,36
whole,349.056,349.217,0.16100000000000136,74,2,36
lot,349.237,349.357,0.12000000000000455,74,3,36
of,349.397,349.457,0.060000000000002274,74,4,36
people,349.477,349.717,0.2400000000000091,74,5,36
wanted,349.737,349.957,0.21999999999997044,74,6,36
to,349.977,350.057,0.08000000000004093,74,7,36
rent,350.097,350.237,0.1400000000000432,74,8,36
that,350.277,350.417,0.13999999999998636,74,9,36
air,350.477,350.598,0.12100000000003774,74,10,36
"mattress,",350.638,350.958,0.32000000000005,74,11,36
and,350.978,351.058,0.07999999999998408,74,12,36
they,351.078,351.178,0.10000000000002274,74,13,36
weren't,351.198,351.418,0.22000000000002728,74,14,36
serial,351.458,351.839,0.3809999999999718,74,15,36
killers.,351.879,352.159,0.2799999999999727,74,16,36
And,354.3,354.4,0.0999999999999659,75,0,36
"then,",354.44,354.62,0.18000000000000682,75,1,36
beyond,355.16,355.44,0.2799999999999727,75,2,36
"that,",355.481,355.921,0.4399999999999977,75,3,36
once,356.341,356.481,0.13999999999998636,75,4,36
he,356.501,356.601,0.10000000000002274,75,5,36
did,356.681,356.821,0.1400000000000432,75,6,36
"that,",356.861,357.061,0.19999999999998863,75,7,36
he,357.201,357.321,0.12000000000000455,75,8,36
went,357.381,357.561,0.18000000000000682,75,9,36
and,357.661,357.741,0.07999999999998408,75,10,36
he,357.781,357.901,0.12000000000000455,75,11,36
studied,358.022,358.402,0.37999999999999545,75,12,36
kind,358.482,358.642,0.15999999999996817,75,13,36
of,358.682,358.742,0.060000000000002274,75,14,36
the,358.782,358.842,0.060000000000002274,75,15,36
history,358.922,359.382,0.45999999999997954,75,16,36
of,359.442,359.542,0.0999999999999659,75,17,36
hotel,359.602,359.962,0.36000000000001364,75,18,36
chains.,360.022,360.302,0.28000000000002956,75,19,36
And,360.342,360.423,0.08100000000001728,76,0,36
he,360.443,360.523,0.08000000000004093,76,1,36
found,360.583,360.743,0.15999999999996817,76,2,36
that,360.783,360.923,0.13999999999998636,76,3,36
hotel,360.963,361.403,0.4399999999999977,76,4,36
chains,361.463,361.703,0.23999999999995225,76,5,36
were,361.743,361.883,0.13999999999998636,76,6,36
a,361.903,361.923,0.01999999999998181,76,7,36
relatively,362.023,362.483,0.45999999999997954,76,8,36
new,362.523,362.643,0.1199999999999477,76,9,36
concept.,362.683,363.164,0.48099999999999454,76,10,36
And,363.724,363.804,0.07999999999998408,77,0,36
that,363.824,363.944,0.12000000000000455,77,1,36
before,363.984,364.284,0.30000000000001137,77,2,36
hotel,364.344,364.644,0.30000000000001137,77,3,36
"chains,",364.704,365.024,0.3199999999999932,77,4,36
people,365.064,365.345,0.2810000000000059,77,5,36
stayed,365.405,365.665,0.26000000000004775,77,6,36
at,365.765,365.845,0.08000000000004093,77,7,36
Inns,366.465,366.685,0.22000000000002728,77,8,36
and,366.765,366.845,0.08000000000004093,77,9,36
Bed,366.885,367.005,0.12000000000000455,77,10,36
and,367.045,367.125,0.07999999999998408,77,11,36
Breakfast.,367.145,367.585,0.4399999999999977,77,12,36
And,368.486,368.606,0.12000000000000455,78,0,36
that,368.646,368.786,0.13999999999998636,78,1,36
the,368.826,368.926,0.0999999999999659,78,2,36
problem,368.966,369.386,0.4200000000000159,78,3,36
with,369.426,369.566,0.13999999999998636,78,4,36
Inns,369.666,369.826,0.160000000000025,78,5,36
and,369.886,369.966,0.07999999999998408,78,6,36
Bed,369.986,370.126,0.13999999999998636,78,7,36
and,370.166,370.247,0.08100000000001728,78,8,36
Breakfast,370.267,370.647,0.37999999999999545,78,9,36
was,370.667,370.727,0.060000000000002274,78,10,36
where,370.747,370.947,0.19999999999998863,78,11,36
they,371.187,371.307,0.12000000000000455,78,12,36
were,371.327,371.427,0.10000000000002274,78,13,36
like,371.447,371.567,0.12000000000000455,78,14,36
a,371.587,371.627,0.040000000000020464,78,15,36
box,371.667,371.867,0.20000000000004547,78,16,36
of,371.907,371.967,0.060000000000002274,78,17,36
chocolates.,371.987,372.427,0.4399999999999977,78,18,36
You,372.647,372.728,0.08100000000001728,79,0,36
had,372.768,372.848,0.08000000000004093,79,1,36
no,372.888,372.968,0.08000000000004093,79,2,36
idea,373.028,373.208,0.18000000000000682,79,3,36
what,373.248,373.348,0.10000000000002274,79,4,36
you,373.368,373.448,0.07999999999998408,79,5,36
were,373.468,373.548,0.07999999999998408,79,6,36
gonna,373.568,373.748,0.18000000000000682,79,7,36
get.,373.768,373.968,0.20000000000004547,79,8,36
It,374.868,374.908,0.040000000000020464,80,0,36
was,374.948,375.068,0.12000000000000455,80,1,36
"like,",375.108,375.309,0.20100000000002183,80,2,36
you,375.669,375.749,0.08000000000004093,80,3,36
"know,",375.789,375.909,0.12000000000000455,80,4,36
one,375.989,376.089,0.10000000000002274,80,5,36
day,376.109,376.249,0.1400000000000432,80,6,36
you,376.309,376.409,0.0999999999999659,80,7,36
might,376.449,376.629,0.18000000000000682,80,8,36
have,376.669,376.829,0.160000000000025,80,9,36
like,376.909,377.109,0.19999999999998863,80,10,36
something,377.289,377.59,0.3009999999999877,80,11,36
"good,",377.61,377.79,0.18000000000000682,80,12,36
and,377.81,377.89,0.07999999999998408,80,13,36
the,377.91,377.99,0.07999999999998408,80,14,36
other,378.01,378.17,0.160000000000025,80,15,36
day,378.19,378.31,0.12000000000000455,80,16,36
